title,content
Beko Bulaşık Makinesi Teslim Edilmiyor Müşteri Hizmetleri Bilgi Veremiyor,1 hafta önce Beko'dan bulaşık makinesi aldım. 2 gün içerisinde teslim edileceği söylendi. Gerçekten 2 gün içinde geldi. Ancak servis kapımın önünde cihazı açtı ve ezik olduğu için geri götürdüler. Yılbaşından sonra tekrar getirebileceklerini söylediler. Alırken mağazaya da acil olduğunu söylemiştim çalışan kadınlar beni çok iyi anlar bulaşık makinesi evde en zaruri ihtiyaçlardan biridir. Servis böyle söyleyince haliyle aldığı. Mağazaya gittim çünkü benim muhatabım mağaza. Ama mağazadaki arkadaşlar tatlı tatlı gülümseyerek biz sadece satıştan sorumluyuz sorununuzu servisle çözün diyorlar.Servisi tekrar aradım 2 gün sonra göndereceklerini söylediler gelen giden yok aradım öyle bir bilgi yok siz yılbaşından sonra teslim edilecek diyorlar ki bu arada bana her gün bir sonraki gün cihazınız teslim edilecek diye mesajda geliyor ama tabii ki yine gelen giden yok arıyorum müşteri hizmetlerini mağdurum lütfen sorunum çözülsün diyorum sizi dinleyen yok sorularınızı cevaplayan yok. Müşteri hizmetlerinde çalışanlar bir kalıp ezberlemiş sürekli bana aynı şeyi tekrarlıyorlar. Daha önce başka bir markanın makinesini kullanıyordum ve sürekli arızalandığı için bu sefer Beko alalım dedik. Bin pişman olduk bu bizim için ilk ve son oldu.
Beko Android Dolby Vision Kararma Problemi,"Beko Android televizyon aldım Dolby vision özelliğinin olduğunu öğrendim ve izlemek istedim Netflix ®'i açtım Dolby vision özelliği olan bir belgesel açtım renk kararması problemiyle karşılaştım ve servisi aradım gelip baktılar ve bir çözüm bulamadılar. 3 kere geldiler en son yazılım atmaya çalıştılar ve yapamadılar ve Çorlu'daki bir yetkiliyle görüştüler bana şöyle bir açıklama yaptılar ürünümüzde bir problem yok yönetmenler bu şekilde izlemeniz gerektiği için karanlık gözüküyormuş dediler ben böyle mantıksız bir açıklama duymadım. Evimde ** marka QLED TV var ve bu şekilde bir problem hiç yaşamadım kendilerine bunu da gösterdim.
444 0 888 aradım ve ürünün iadesini talep ettim bakalım ne yaşayacağım."
Beko Bulaşık Makinesinin Sepeti Paslandı,Bulaşık makinemi alalı 4 yıl oldu içindeki tabak koyma yerleri 2 sene içinde paslanmaya başladı. Servise söyledik garantisi devam ettiği halde gelen olmadı ve garantisi bittiği için servis bakmıyor veya yüksek fiyat istiyor. Kullanmaya başladığımdan beri tuz ışığı hep kırmızı yandı içinde tuz dolu olmasına rağmen. Alt sepeti paslandı paslı yerleri kırıldı. Beko ürününün arkasında dur.
Beko Android TV Şikayeti,UHD diye aldığım Beko Android TV'nin görüntü kalitesi 4K yayında dahi 720p gibi belki daha altında bir görüntü veriyor. Tüm özelliklerini aktif etmeme rağmen bu değişmedi. Fiyat olarak 50 binlik bir görüntü tabi beklemiyorum ama bu kadar da kötü olması hayal kırıklığına uğrattı.
Beko Çamaşır Makinesi Kalitesizliği!,22/07/2020 tarihinde Beko markalı bir çamaşır makinesi aldım. Kurulumu yapıldı edildi fakat makine çalışırken uçmaya hazırlanıyor sanki böyle bir ses yok geldiği günden beridir aynı sorun üstelik defalarca servis geldi. Normal bu diyorlar yahu nesi normal bunun. Gerçekten yazıktır günahtır ya videoya çektim aşağıda izleyin bu nasıl normal olabilir ya. İşini asla düzgün yapmayan insanları yolluyorlar eve ® sonra onlar da geliyor hiçbir şeye ellemeden bir şey yok bir sorun yok deyip gidiyorlar! Ben Beko markasından nefret ettim teknik servisinden de aynı şekilde nefret ettim! Sanırsın parayı çöpten topluyoruz.
Beko Gri Yapma Problemi,2 yıldır Beko bk 8101 eys 8 kg çamaşır makinesini kullanıyoruz. İlk kullanımdan bu zaman beyazları gri yapma problemi sebebi ile teknik servis çağırdık. Gelen arkadaşlar makinede problem olmadığını deterjan kaynaklı olduğunu söylediler. En pahalı deterjanlar kullanıldı ancak çözüm olmadı. Araştırmalarımızda Beko'nun bu modelin kronik bir problem olduğunu gördük. Yaşadığımız bu mağduriyetimizin giderilmesi için Arçelik ® - Beko müşteri hizmetleri ile görüştük ve hiçbir şekilde yardımcı olamadılar. Makineyi değiştireceğim ve bir daha asla Arçelik-Beko ® ürünü kesinlikle almayacağım. Ürün sorunlu ve arkasında durulmuyor.
Beko Çamaşır Makinesi Hiç Güzel Yıkamıyor,Bütün beyaz eşyalarımı Beko'dan aldığım gibi çamaşır makinesi ne oradan aldım ve hiç memnun kalmadım. Anneannem de aynısı var oda hiç memnun değil 3 kere servis geldi bize suç attı ilacınız güzel değil suyunuzdan olmuş falan dedi. Beyaz çamaşırları sanki silgi bezi gibi gri renk çıkartıyor hiç memnun değilim.
Beko Memnuniyetsizlik Hayal Kırıklığı,Beko 10120 modelini cuma günü aldım kurulumu yapıldı. 2 kez çamaşır yıkadım ne deterjan ne de yumuşatıcı kokusu yok makine ayarladığım programın dışında süre uzatıyor. Bunu da yeni görmüş oldum servisi aradım yeni atılan yazılımlar çamaşıra göre süre uzatıyormuş 4 saat bile sürebilir diyor şok oldum. Satarken bunun bilgisinin verilmesi gerekmez mi? Bu şekilde sorun olacağını düşünmemiştim. İadesini talep ediyorum bu şekilde paramla sıkıntı çekmek istemiyorum.
Beko Kusurlu Fırının Değişimi,Beko'dan aldığım ankastre setin 1 yıl oldu bir yılda en az on kere servis geldi fırının kenarı hava kaçırdığından dolayı yeni yaptırdığım mutfak dolabının çekmecesi kabardı hasar tazminat bedeli ödendi ama her seferinde ürünün değişim talebinde bulundum. Fakat karşımda bir muhatap bulamadım. Herkes birbirine aktarıyor Tüketici Hakları ayıplı kusurlu ürünün değişimi yapılmak zorunda diyor gerekirse tüketici haklarından dava açacağım artık biri bu konu ile ilgilensin.
Beko Bulaşık Makinesi Yıkamıyor,Beko bulaşık makinesi aldım. 1 senedir yıkamıyor. Asla müşteri hizmetleri kötü servisleri kötü makine yıkamıyor bardakları bulaşıkları içinden leş gibi çıkıyor kalıntılarla ama bulaşık makinesi çalışıyor deyip ne değişim yaptılar ne destek oldular arayıp sadece dinleyip kapatıyorlar müşteri memnuniyeti asla umurlarında değil bunların. Ben bin pişmanım yeni makine alacak maddiyatım da yok bu markadan her zaman her yerde şikayetçi olacağım. Benden görüp bu markayı almayan çok insan var. Müşteri kaybetmeye devam edersiniz bu ilgisizlikle ürün satmakla iş bitmiyor keşke arkasında dursanız.
Beko LED Problemleri,Merhaba bile demeye utanıyorum.Bundan 2 gün önce sadece bir sitemimi ve elektronik eşya alacak insanları bilinçlendirmek için attığım tiwit üzerine tam tamına 3 tane arkadaş Beko genel müdürlük şikayet yetkilisi beni aradı ve dediler ki ; efendim mağduriyetinizi anlıyorum size bir teknik servis açalım değişim talebinizi alalım sizi mutlu etmek isteriz elimizden gelenin fazlasını yapacağız vs vs atıldı 4 yılda bir televizyonun 3 defa ledleri değişemez neden değişemez biliyor musunuz çünkü aynı yıl aynı model televizyonu iş arkadaşım aldı ve ürününü bir kere bile teknik servise yollamamış ben ise son 4 yılda 3 defa LED lambası 2 kere sizin aracılığınız ile 1 kerede kendi imkanım aracılığı ile değiştirdim. Nasıl bir ürün gönderdiyseniz teşhir mi kullanılmış mı sadece içlerimi bakımları yapılmış o Allah ile sizin aranızda hayrını göremedim ve bugün ve dün genel müdürlük şikayet yönetimleri aradı efendim hiç merak etmeyin talebiniz alındı mühendisimizin haberi var kalıcı çözüm sunulacak atıldı. Lakin teknik ekip eve ® gelene kadar bu nasıl bir iletişimsizlik adam gelmiş bana kapıda 1.750 TL'ye yaparız ayrıca 200 TL de servis ücreti dedi garanti kapsamında olduğu için ya arkadaş ben teknik servis olayını temsilciniz yollayalım bir baksınlar dediği için kabul ettim ben yoksa her yıl 1.750 TL daha vermeye devam edeceğim çünkü senin ürünün koskocaman aranızdaki iletişim ötesi bu kadar. Bundan sonra Beko'yu her platformda yönetim kurulunu etiketleyerek edeceğim. Beko pişmanlıktır.
Beko Kronik Cevap Tüketici Hatası,02.01.2023 evim Beko servisi geldi körük lastiğinde siyah lekeler oluştu ve evine gelen yetkili servis sıvı deterjandan kaynaklı olduğunu söylüyor halbuki makinede sıvı deterjan kullanımı için özel aparat var sıvı deterjan kullanmam gerektiğini söyledi ve kronik bir cevap olarak tüketici hatasıdır dedi ve hizmet verdiğine dahil herhangi bir evrak teslim edilmedi.
10.12.2021 Tarihinden Beri Yapılamayan Beko Kurutma Makinesi!,Benim Beko marka kurutma makinem vardı buraya yazmama rağmen bana en kısa sürede dönüş yapılacaktır denildi. Hiçbir dönüş yapılmadı ben milli yüzücü oğlum var her gün bu çocuğun ıslak çamaşırları oluyor onları kurutamıyoruz bir dahaki seçimim asla Beko olmayacaktır. Benim bu sorunum 1 senedir çözülemiyor gönderdiğiniz servis asla makinenin sıkıntısını gideremiyor.
Beko Bitlis/Ahlat Servisinden Şikayetçiyim,Beko dan yeni fırın aldık. Beko servisi gelip gün için de taktı evde ağır bir gaz kokusu vardı. Aradık 1 saat sonra geldi sitemli bir şekilde benden kaynaklanmıyor ben mi taktım dedi. Halbuki bir gün önce kendisi takmıştı. Bir de biz suçluyuz gibi bizi azarladı.
Beko Servis Ve Genel Merkezi Küflenmeye Karşılık Değişim Yapmıyor,Beko marka bulaşık makinesi alındıktan sonra içindeki tuz kapağının etrafı küf yaptığı için servis çağırdık ilk gelen servis sadece islak bezle silip bunun içine tuz koymayın diyerek gitti. Sonrasında yine aynı şikayetten 2020 yılından beri defalarca servis çağırdık 2 defa kazan değişimi yapıldı 5-6 kez ürün servise gitti bir işlem yapılıp geri geldi en son 1 kasımda yine servisten gelen ürünün değişimini istediğimiz halde ürün hiçbir şekilde değiştirilmesi kabul edilmiyor. En son filtrenin etrafındaydı küf lekeleri talepte bulundum ve genel merkezden kazan temizleme yapılması teklif edildi ürün kaynaklı değil kullanıcı kaynaklı bir sorunmuş ve tencerenin vidasının küflenmesi bile buna sebep olabilirmiş örnek olarak bu söylendi.Çünkü milyonlarca insanin tenceresinin vidası küflenmemiş sadece bizimki küflenmişti ve küçücük vidanın makinenin içinide küf bırakacak kadar bir işlevi vardı! Perşembe günü urunu ayrıntılı bir incelemem sonucunda ürünün kapağının yanındaki lastiğin bile alt tarafı küflenmiş durumda olduğunu gördüm ve videosunu çekerek müşteri hizmetlerine yine bir değişim talebinde bulundum bugün hala kazan temizlemesi yapın sonucunu aldım yine ürünün değişim talebinde bulundum ama yine aynı sonuç çıkmasını istemiyorum ve mantıklı bir sebep bulunmadığı surece talebimden vazgeçmeyeceğim. Lütfen ürünün değişimi için yapılması gerekenin artık yapılmasını istiyorum küf lekeleri olan bir ürünü kullanmak istemiyorum. Makineye bu kadar işlem yapılmasına rağmen hala aynı küf lekeleri tekrar tekrar çıktığından ürünün değişimini istiyorum.
Beko Ankastre Ocak Düğmeleri Servis Duyarsızlığı,Antalya'da bir ev kiraladım. Evin mutfağında Beko ankastre set mevcut. Ocağın düğmeleri hasar gördüğü için değiştirmek istedim. Ocak düğmelerini götürdüğüm halde yardımcı olamıyorlarmış. İlla model istiyorlar. Modelde mobilyanın içerisinde yer alıyor. Düğmeleri götürmeme rağmen işi çözememeleri gerçekten satış sonrası servis için kötü bir örnek. Artık Beko veya Arçelik ® marka küçük ev aleti bile kullanmak istemiyorum. Satış sonrası servis ağı bu kadar kötü olmamalıydı.
Beko Servis Krulum İşlemine Dair Belge Vermiyor,Beko buzdolabı aldım. Servis geldi kurdu. Kurma işlemine dair belge verilmedi. Ayrıca garanti kapsamı dışında kalan arızalarla ilgili bilgi yok. Garanti kapsamında olanların ayrıntılı olarak ne olduğunu bilmiyorum. Yazılı bir döküman istiyorum bu konuda. Ne servis ne bayi veremiyor. Kapsamlı bir garanti sözleşmesi talep ediyorum. Üstelik ek garanti de yaptırdım.
Beko Android TV Teslim Edilmedi,25.12.2022 tarihinde Gebze Center Piranlar ® Beko mağazasından 1 adet Beko Android TV satın aldım. TV'nin servis tarafından 31. 12. 2022 cumartesi günü saat 9 : 00 - 22 : 00 arasında teslim edileceği bildirildi. Cumartesi günü saat 10'dan gece 22:00'a kadar müşteri hizmetlerini defalarca aradım. Bana saat 22'ye kadar kesin geleceklerini bildirerek akşama kadar beni beklettiler. Bu süre içerisinde servis görevlilerine ulaşamadım. Online sistem üzerinden bırakılan notlara ve aranma taleplerime cevap verilmedi. Daha sonra pazar günü müşteri hizmetlerinden tekrar arandım. Yine aynı şekilde 03. 01. 2023 salı günü saat 9 - 22 arasında ürünün teslim edileceği bilgisi verilerek randevu oluşturuldu. Bu kadar geniş bir zaman dilimi gelip gelmeyeceği belli olmayan bir servisi beklemek zorunda bırakılıyoruz. Müşteri hizmetlerinde çalışan personel servis görevlilerine ulaşamıyor. Sadece not bırakabiliyor. Notlara kimsenin cevap verdiği yok. Ürünü aldığım Gebze Center Beko mağazası bizim yapabileceğimiz bir şey yok diyor. Tam anlamıyla kötü bir durum. Sorunumun çözülmesi için kimse bir şey yapamıyor. Beko nun müşterilerine hizmet için kurduğu sistem çaresizce beklemek üzerine bina edilmiş.
Beko Km90 Kurutma Makinesi!,Beko km90 kurutma makinesi alalı 10 gün oldu makine kurutma yapmıyor servisi aradık geldi. Neymiş efendim kapak kenarından hava alıyormuş. Bu modeller böyleymiş bundan sonra çıkanlar da bu sorun yokmuş parça değişimi olacakmış. Değişim istiyoruz gelen görevli fabrika ® bunu kabul etmez deyip gidiyor. Müşteri hizmetlerini aradım kesinlikle parça değişimini kabul etmiyorum hatta bazı markaların bir üst model ile değişim yaparak mağduriyetimizi giderdiği söyledim farklı markaların farklı hizmetleri olabilir dediler. İnsan elimizden geleni yapacağız filan der. Gerekirse Tüketici Hakem Heyeti ®'ne başvuracağım. Bana kusurlu ürün teslim ettiler. Hatta teslimatta ambalajını atmayın bir sıkıntı olduğunda iade ya da değişim yaparız dedikleri halde sorun çıkartıyorlar. Müşteri hizmetleri kayıt açtı cevabını bekliyorum.
Buzdolabı Yanları Ezik Dünya Markasi Beko,Beko mağazasından buzdolabı aldık buzdolabının her iki yan tarafı ezik darbe görmüş kendilerini dünya markası olarak tanıtıyorlar servis elemanları kullanıma engeli yokmuş diye not alıp değişim yapılmayacağını söylemişler dünya markası reklamını yapacağına ürününe sahip çık.
Beko Garanti Dışı Ek Garanti Hizmetinde Sorun Çıkartıyor,Beko garanti dışı ek garanti hizmetini sistem yanıt vermiyor diye vermiyor. Beko marka bulaşık ve çamaşır makinelerim için garanti dışı ek garanti yaptırmak istedim. Müşteri temsilcisi bunu servisin yapacağını söyledi. Servis bunu müşteri temsilciliğinin yapacağını söyledi. Tekrar aradılar sistem izin vermiyor dediler yılan hikayesine döndü 3 gündür bununla uğraşıyorum.
Beko Kombi Yoğunlaşma Kazanı Arızası,Beko kombimiz bulunmaktadır. Kombi kullanalı ikinci kışımız geçen senede bu senede yoğunlaşma kazanı arızası vermektedir evet garanti kapsamında geçen ve bu sene yapılıyor. Ürün sıfır ve kullanıma bağlı olmayan bir arıza parça arızası şimdi muhtemelen üretim hatası bulunan bir ürün run ikinci kez bozuluyor peki önümüzdeki kış ne olacak tekrar bozulunca cebimizden ödeyeceğiz. Beni rahatsız eden ilk kullanımdan beri aynı parça arızası bugüne kadar aldığım tüm ürünler Arçelik ® Beko iken bu saatten sonra korkarım almaya.
Beko Marka Ocak Ve Mikrodalga Fırının İlk Kullanımda Hatalı Çıkması!,Yeni taşındığımız evde fırın yeri olmaması nedeniyle acil ihtiyaç duyduğumuz ocak almamız gerekti. Kısa sürede karşımıza çıkan ve güvenli olduğunu düşündüğümüz Beko'dan (Kurumsal satış mağazası Mamak Ankara) bir ocak ve bir de mikrodalga fırın aldık. Bir gün sonra yetkili servis ocağı getirerek kurulumunu yaptı. Ancak eşim ilk kullanımda ocağın altından alev aldığını söyledi. Benim aklıma gelen yetkili servisin kurulum sonrası ocağın alevsiz kaldığında otomatik gazı kesen güvenlik sistemini denemesi esnasında bir miktar gazın ocağın altında birikmiş olabileceğiydi. Çünkü yeni aldığımız yetkili servis tarafından kurulumu gerçekleştirilen ve Beko gibi kurumsal bir firmanın ürününün hatalı olabileceği aklımın ucundan bile geçmedi. Ancak bu alevlenme bir gün sonra da gerçekleşince ve kızımın gaz kokusu var burada demesi üzerine servis talebi oluşturduk. Bu esnada ocağı devre dışı bıraktık. Bir gün sonra yetkili servis gelerek ürünün hatalı olduğunu söyleyerek değişim talebi oluşturdu. Acil ihtiyacımız karşısında güvenerek aldığımız Beko marka ocağımız hala gelmemekle beraber maalesef bizi mağdur etti. Bunun yanında ilginçtir ki aynı anda aldığımız Beko marka mikrodalga fırın da kutusundan çıkarıp açtığımızda çalışmadı. Aynı şekilde yetkili servis talebi oluşturduk servis aldı gitti bir süre sonra telefondan arayarak içinde kablosunun çıktığı bilgisini verdiler. Gerçekten şaka gibi hiç duyulmamış bir markanın ürünü olsa ucuz etin yahnisi der geçerdim de böyle köklü bir firmanın ürünlerinde ilk kullanımda (kutusundan çıkarıp) hatalı çıkmasını hayretler içerisinde karşıladım. Aklıma şu geldi kalite kontrol işlemi yapılmıyor mu acaba.
