title,content
Arçelik Ankastre Ocak Bağlatamama Hikayesi,"Yerli ve kaliteli ürün diye her seferinde tercih ettiğimiz Arçelik bizi her seferinde satış sonrası üzüyor. Bu ikinci üçüncü olmaz zaten ama olursa o da benim ayıbım olur.
Beyaz eşya ankastre şu şartlarda kolay alınan ürünler değil. Satış sonrası hizmetleri iyi araştırmadan almamak lazım. Hele Arçelik ise servisi ve bayiyi iki kez araştırmak lazım. Keza servisleri üzerinde bir yaptırımları da yok benim anladığım kadarıyla. Koskoca firmalar servislerin elinden böyle müşteri kaybediyorlar.Geçen hafta salı günü Marmara Park ® Arçelik bayiinden iki adet ürün aldık. Ankastre ocak ve aspiratör. İlk geldiklerinde aspiratör için yeterli aralık olmadığını söyleyip bırakıp gittiler. Tamam yaptıralım ama bu sırada ocağımız bağlansın diye tekrar ocak için randevu oluşturdum.Konuştuğum çağrı merkezindeki yetkiliye çalıştığım için mesai saatlerinde evde olmadığımızı 1 2 saat önceden bilgi verirlerse belki izin alarak eve ® geçebileceğimi özellikle belirttim. En son randevuyu veriyorum. Gelmeden de aramaları için iletiyorum dedi. En son randevu saati 17.14:40'da arandım. Servis yetkili ısrarla mahallemin adını vererek orada olduğunu benden sonra bir müşterisi daha olduğunu ve ne zaman evde olacağımı sordu. Kendisine bu saatlerde evde olamayacağımızı ancak ertesi gün 9 gibi gelebilecekler ise birkaç saat izin alabileceğimi ilettim. 9'da iş alıyoruz ofiste oluruz. 9:30 en geç 9:40 sizde oluruz dedi. Velhasıl ertesi gün 10:30'da sistem üzerinden mesaj atmam üzerine 11:05'de arandım. Kendilerine bana verilen saati ve aradıkları saati hatırlattım. Randevunuz 10/12 arası evde olmayacaksınız bu durumda denildi.Bugün öğreniyorum ki; sisteme de evde bulamadık diye not ederek konuyu bir güzel kapatmışlar. Aynı gün Arçelik çağrı merkezine hem bana saat veren ve gelmeyen kişiden hem servisten şikayetçi olduğumu başka servis yönlendiremiyorlar ise ürünleri iade edeceğimi ilettim. Yine kendi aramamla bugün öğreniyorum ki; şikayetim de iade talebim de kayıtlı değil. Servisten birkaç kez arandım ancak mesai saatleri içinde ve boş yere izin alınmış bir iş gününde onlara ayıracak zamanım yok. Servisin keyfine göre yaşamıyoruz. O sattığınız ürünleri almak ve taksitini ödemek için çalışmamız gerekiyor.
Bu günkü Arçelik çağrı merkezi görüşmemde iadeyi üründe kusur yoksa yapamayacağımı söylediler üstelik.Tüketici olarak faturalı kullanılmamış-sayelerinde- ürünü iade hakkım olduğunu ilettim. Kutusundan çıkmayan 10 gündür evde yatıyor ocak."
Arçelik Çamaşır Makinesi Tüylenme Sorunu,Arçelik çamaşır makinesi kullanıyorum tüylenme sorunu yaşıyorum her şey tüyleniyor garantiyi aradık servis geldi tüy problemini Arçelik üstlenmiyor o sizinle alakalı diyor. Nasıl benimle alakalı olur aklım almıyor aldığıma pişman oldum. İlgi alaka yok. Daha bir buçuk senelik evliyim makine mahvetti her şeyi.
Arçelik Kombi Sürekli Bozuluyor Ve Tamir Ederlerken Servis Tam Bozdu,Arçelik kombili (LCD hermetik kombi) olan bir evde kiracı olarak oturuyorum. Ev sahibi 5 yıl önce kombiyi değiştirdi ve bu markayı aldı. Her 6 ayda bir kombi arıza veriyor. En son banyoda kış günü soğuk suyla duş alınca tekrar Arçelik servisini çağırdık. 2000 TL para aldılar parça değiştirdiklerini söylediler. Sözde yapmışlar. Eve ® işten geldiğimde ne sıcak su var ne de kaloriferler ısınıyordu. Bütün gece kış günü soğukta yorgan altında uyumaya çalıştık. Tam bir hayal kırıklığı. Hem Arçelik kombiden hem de gelen yetkili servisin beceriksizliğinden ve sadece banyoda sıcak su vermeme sorunu olan kombiyi tamamıyla bozup kış günü bizi soğukta bırakmalarından dolayı şikayetçiyim. Arçelik gibi büyük bir markaya yakışmayan hiç tasvip edilmeyecek bir durumla karşı karşıya kaldık.
Arçelik Teknik Servisi Özensiz Ve Yarım İş Yapma,Arçelik teknik servisi özensiz ve yarım iş yapma. TV sadece duvara montajını gerçekleştirip sinyal yok deyip kurulum yapmaması. Buzdolabını buraya sığmaz şuraya sığmaz deyip konumladıkları yere bırakması. Ankastre setini 2li priz lazım doğalgaz borusu kısa gibi cümleler kullanarak kurmaması 1haftadır bunların tamamlamadığı işler dolayısıyla her gün eve ® adam geliyor çalışan insanlarız bu koşuşturmada bir de bunlarla uğraşıyoruz...
Arçelik Türk Kahve Makinesi,Arçelik'renk 3300 mini telve siyah Türk kahve makinesi kullanmaya başlar başlamaz defalarca servise gitti ısıtıcısı değişti cezvesinde sorun vardı değişti ama nedense böyle büyük bir firma bu kadar sorun olmasına rağmen kahve makinesini tamamen değiştirmiyor. Başından beri olan problemlerimden birisi de kahveyi pişirdikten sonra cezveyi rahat bir şekilde alamamam makine cezveyi sıkıştırıyor ve sert bir şekilde çekmek zorunda kalıyorum aldığım bütün beyaz eşyalar ve küçük ev aletlerinde sorun yaşıyorum.
Arçelik Zor Günümüzde Bizi Yalnız Bıraktı,Depremde evim yıkıldı ve Arçelik müşteri hizmetlerine yazdım evimde 6 adet Arçelik marka eşyam enkaz altında kaldı bana yeni ürünler alacağım indirim yapar mısınız diye. Aradılar Arçelik'ten yaparız dediler yaptıkları indirim internette satılan ürünlerden bile pahalı sonra v*** yazdım aynı şekilde evimdede 1 adet v*** kullanıyordum ve bana dönüş yaptılar tam olarak %25 indirim yaptılar. Arçelik markayı bir daha asla evime almayacağım bu Zorlu günümüzde depremzedelere yardımcı olan v*** çok teşekkürler Arçelik bu Zorlu günde bize bunu reva gördü çok yazık.
Arçelik Çamaşırlar Güzel Kokmuyor,Arçelik çamaşır makinem çamaşırları güzel kokutmuyor. En iyi deterjanları yumuşatıcıları kullanıyorum en uzun programlarda yıkıyorum ön yıkama bile yaptırıyorum ama asla güzel kokmuyor. İlk aldığımdan beri böyleydi hep yazacağım ama şu deterjanı deneyeyim çamaşırı az atayım yumuşatıcıyı durulamada ekleyeyim derken geçti zaman. Bunun nedeni nedir? Çözümü var mıdır? En kalitesiz deterjanları kullananların b marka makineleri çamaşırları mis ® gibi kokutuyor.
Arçelik Servisi Hatay'da Depremzedeleri Mağdur Ediyor,Arçelik servisi Hatay'da depremzedeleri mağdur ediyor. Hatay Kırıkhan saylak celiller sokakta deprem sonucu zarar gören garantisi devam eden buzdolabının kapağını garanti kapsamında değiştirmek isteyen servisin talebine rağmen Arçelik merkez garanti kapsamına sokmayarak bizleri mağdur etti.
Arçelik Yetkili Servis Kafasına Göre Fiyat Çekiyor,Arçelik yetkili servisler kafalarına göre fiyat tarifesi uyguluyorlar oysa Türkiye'nin en büyük markası olduğunu sandığımız firma piyasadaki 3. Sınıf firmalardan bir farkı yok. Arçelik firması büyük paralar harcayıp reklam yapmasına gerek yok ben her yerde her mecrada reklamını yapacağımı bilsin.
Arçelik 9140 Pmg Arızası,9140 pmg ürünüm fabrika ® hatalı olması sebebiyle başvurmuş olduğum Tüketici Hakem Heyeti ®'ne istinaden değişim kararı ile ürünüm Arçelik tarafından değiştirilmiştir. Değiştirilen yeni ürün c** m*** servisi tarafından kuruldu fakat sıkma sırasında yeni üründe aşırı sarsıntı mevcuttur. Bunun üzerine c** m*** servisi geldi parça değişimi yapılacağını iletti. Zaten ürün Hakem Heyeti kararı ile yenisi ile değişmişti değişim yapılan ürünün kurulum sonrasında personel tarafından kaba şekilde civataları çıkarılmıştır. (video eklendi) değişen ürünün parça değişimini istemiyorum arızalı bu ürünün yenisi ile değişimini önemle rica ederim.
Arçelik Kumandası Açma Kapama Tuşu Zor Basıyor,Arçelik kumandası açma kapama tuşu çok zor çalışıyor çok sert basman gerekiyor televizyonu açmak veya kapatmak için bunun için müşteri hizmetlerine zorda olsa bağlandım fakat hiç yardımcı olmadılar bu konuda destek istiyorum ne yapmam gerekiyor? İletişime geçilirse memnun olacağım.
Arçelik Servisi İşini DÜzgün Yapmıyor,Arçelik servisi kötü. Yıllardır bir Arçelik kullanıcı olarak servis yüzünden Arçelik'i dahada eve ® sokmam iki ay önce 90 cm ankastre davlumbaz aldım. 5 gün önce montaj yapmaya geldiler fakat camında problem olduğu için montaj yapamadılar ve bugün cam geldi ve montajı yapmaya geldiler montajı yapan arkadaş davlumbazın üstüne mutfak dolabının kapağını bindirmiş takmış ve üst baca korkuluğunu bile takmadan benim işim bitti gidiyorum dedi.Ben montajı görünce şok oldum dedim bu nasıl montaj dedi ki bu böyle olacak dedim bunu 2 cm aşağıya alsan problem çözülecek dedim ben alamam benim işim değil dedi. Servis elemanı değilim askıyı takan arkadaş yanlış takmış dedi madem servis elemanı değilsin montajda ne işin var yapmadan gitti sonra Başiskele servisi aradım askı aparatı nı takan arkadaş bir sürü gazel anlattı yo 65 cm den aşağıya takarsak yangın çıkar standardı bu daha fazla inmez biz standartlara göre montaj yapıyoruz falan filan telefonu kapattım ve aspiratörü ölçtüm oda ne biz standart ölçüye göre taktık dedikleri ölçü 69 cm çıktı kısacası standart ölçüde taksalar kapaklar üst üste gelmeyecekti tam bir iş bilmezlik. Olmaz dedikleri şeyi sadece 20 dakikada kendim yaptım sizde servisiz diye geçinin basit bir işlemi bile yapacak kadar personeliniz yetersiz. Kısacası artık Arçelik'i kapıma bile sokmam.
Firuzköy Arçelik Servis Sorunu,Arçelik aspiratör ve çamaşır makinesi arcası için Esenyurt Kıraç şubesine gittik gayet güzel bir dille ellerinde olmadığını sonra geleceğini ücretin 340 lira olduğunu ifade edince annem başka şube sormuş ve Avcılar Firuzköy şubesine yönlendirmişler. Bir saat içinde Firuzköy şubesi aynı ürün için 780 lira ücret talep etmiş. Annem eğer diğer şubede 340 lira demese hasta kadını yanıltacaklar bir de o zaman 340 lira ödeyeceğini söylemeyi lütfetmişler.Bu nasıl bir iş etiği. Müşteri hizmetleri ise birebir alıp çağrı açmadığımız için yardımcı olamayacağını söyleyip durdu tüketici heyetine bildireceğimi ifade edince o zaman öneri olarak düşelim dedi Arçelik Firuzköy yetkili servis tam bir fiyasko. Hayal kırıklığı ve insanin aklıyla oynamak annem oradayken telefonda müşteri eski parça taktıkları için yine bozulduğu şikayetlerin de bile gülüyorlar.
Arçelik Eksik Bilgi Aktarımı Ve Servis Ücreti,Arçelik Yetkili Servisi artık termosifonun kazanının delirdiğini fakat markanın artık toprak hattı olmayan evlere yeni termosifon takmadığını belirtip yapacak bir şey yok deyip bozulmuş olan termosifonu da sökmeyip sadece 200 TL alıp gitti boşu boşuna. Keşke kural bir gün önce aralıklarında telefonda belirtselerdi.
Arçelik Şarjlı Dik Süpürge Arızası,Şarjlı dik süpürge arızası nedeniyle bu yorumlara başlamak istiyorum. Arçelik firması olarak lütfen mümkün olduğu kadar memnun olmamızı sağlayacak ev eşyaları üretin veya da satış yapmayın.Ben 1 yıl oldu şarj problemi hala çözüme kavuşturulmadı. 10 defa servise gönderdim. Ama yine de yapılamadı. Hep aynı sorunla uğraşmaktan yorulduk. Sürekli sorun yaşıyoruz. Arçelik firması tarafından üretilen bu süpürge arızası lütfen artık çözüm yapılacaksa yapın. Yapamıyorsanız değişimini sağlayabilirsiniz.
Arçelik Köpük Yapmayan Kahve Makinesi Yapmışlar!,Arçelik Telve Kahve makinamı 2021 kasım ayında aldım. Aldığımdan beri güzel bir verim alamamıştım. Az köpük yapıyordu ve kahve soğuk oluyordu. Başlarda önemsemedim. Sonra kahveyi taşırmaya başladı. Servise gönderdik parçasını değiştirdik dediler. Soğuk ve köpüksüz kahve sorunu hala devam ediyordu sadece taşma sorunu halledildi. Tekrar servise gönderdik değişim istedik. Bir başka parça daha değiştirildi dediler ve geri gönderdiler. Hala köpük konusunda verim alamıyordum. Tekrar servise gönderdik sonuç yine aynı geri geldi. Merkezi aradık değişim talep ettik. Merkez Servisi yönlendirdi kahve makinesini aldılar tekrar bir parça değiştirip geri gönderdiler makine toplama makineye döndü. Ve köpüksüz kahve sorunum hala devam ediyor. Aldığıma alacağıma bin pişman oldum. Garantisi hala devam ediyorken tekrardan değişim talep ediyorum. Bir yıllık makine beş kere servise gider mi? Sorunumun bir an önce çözülmesini istiyorum. Kahvelerin görsellerini ekleyeceğim. Dördüncü kez servisten geldikten sonra ki hali bu şekilde. İki fincan da iki ayrı cezvede yapıldı. Sonuç ortada. Cezvede yapsam daha çok köpük olur?
Arçelik Servis Çalışanı Bayanın Yanlış Bilgi Verilmesi,Yaklaşık 10 ay önce çamaşır mak için kazan dönmüyor olarak aradım servis geldi motor yandığını söyledi ve değişmesini belirtti 1 ay önce garantisi bitmiş dedi ve müşteri memnuniyet için talep edildi değişti ve şu anda yine aynı arızadan servis geldi ve yine motorda sorun var denildi bende çağrı merkezini aradım ve ürünün memnuniyet açısından değişen parçasının garantisi var mı dedim bana dönüş olduğu ve hem servis hem de çağrı merkezi tarafından garantili olarak 1 yıl garantisi olduğu ve garantili değişeceği söylendi buna istinaden parça değişti bir gün sonra selahiye servisi 3800 TL ödemesi gerektiğini söyledi yoksa parçanın cihazdan alınacağı söyledi servisteki bayanın üslubu ve tavrından şikayetçi oldum gerekirse Tüketici Hakem Heyeti ®'ne başvuru yapacağım ben teyit aldım ve ona göre cihazı yaptırdım mesele 3800 değil ama koskoca Arçelik firmasında yanlış bilgi verilip bir de tehdit eder gibi gelip parça sökülecek diyorlar CİMER ®'e de yazdım haklarımızda arayacağım.
Arçelik Kusurlu Ürün Satışı Yaptı,"28.07.2021 tarihinde Gülistan Dayanıklı Tüketim Malları Ticaret Ltd. Şti.'den (ismetpaşa mah. Aynalı Çeşme sk. No:4 merkez/Çanakkale) almış olduğum 'yeni siyah 3'lü cam ankastre set' birkaç gün içinde yetkili Arçelik servisi tarafından evime kuruldu. Ürünleri kullanmaya başladığımızda fırının (fan) vantilatörü sesli olarak çalıştığını fark ettik. Vantilatör her zaman kullanılmadığı için çok da üzerinde durmadık. Komşu arkadaş eş dost konuşmalarında konu açıldığında bu modelin fanı çok sesli gibi ifadeler de kullandım.13.03.2023 günü yetkili servisi arayıp sesi dinletip ne yapılıp yapılamayacağı konusunda eve ® davet ettik. Yetkili servis 14.03.2023 günü geldi ve fırın yerinden söküldüğünde fırının konulduğu yerin arka tarafında mutfak dolaplarında fırından çıkan buhardan dolayı bozulma olduğu görüldü. Yetki servisin tespiti: fırının arkasında darbeye dayalı çökme olmuş pişen yemek buharını darbeden dolayı ön tarafa atamamış ve arkada mutfak dolaplarına zarar vermiş dedi. Asıl bizim şikayetimiz olan fan sesi de darbeden dolayı oluşmuş dediler.
Yetkili servis bize garanti kapsamında darbeli parçaları değiştirelim dedi. Ben de kusurlu ürünün eve yetkili servis tarafından takıldığını kesinlikle bu fırını istemediğimi yenisiyle değiştirilmesi gerektiğini söyledim. Bu hatanın kullanım-fabrikasyon olmadığını belirttim (sıfır araç alıyorsunuz kazalı çıkıyor ve servis parçaları değiştirelim diyor. Siz olsanız o aracı kullanır mısınız).Kusurlu üründen dolayı mutfak dolaplarına verdiği zarar baki kalmak kaydıyla bana kusurlu ürün satılmış veya eve taşıma esnasında zarar görmüş olan fırının yenisiyle değiştirilmesini talep ediyorum."
Arçelik Gurme Otomatik Çay Makinesi,Arçelik gurme k3286 çay makinesi07/09/2015 tarihinde Arçelik yetkili bayiinden alındı. Çay makinesi demlik kısmına arada su almamaya başladı fakat arada demliyordu. Servise götürüldü pompanın arızalı olduğu değişmesi gerektiği söylendi fakat parça üretilmiyor diye dönüş yapıldı üstüne sadece kettle olarak kullanabileceğimiz söylendi. Faturanın bulunmasına istinaden ürünün yenisinin verileceği söylendi ancak alınan Arçelik bayiisi ekran görüntüsünü gönderiyor faturanın muhasebecisinin 5 yılı geçmesi nedeniyle imha edildiğini söylüyor. Servis faturasız işlem yapamayacağını söylüyor. Evdeki bütün beyaz eşyalarımız Arçelik. Belli bir süre sonunda yedek parça yok diye hepsini çöpe mi atacağız? Elimizde Arçelik bayisinden ürünün alındığına dair ekran görüntüsü fatura numarası mevcut lütfen ürünün değiştirilmesi için yardımcı olur musunuz.
